"Zone","Post.Code","Destination.zone","State"
"VIC Metro","3340","Same State Metro","VIC"
"VIC Metro","3341","Same State Metro","VIC"
"VIC Metro","3427","Same State Metro","VIC"
"VIC Metro","3428","Same State Metro","VIC"
"VIC Metro","3429","Same State Metro","VIC"
"VIC Metro","3430","Same State Metro","VIC"
"VIC Metro","3431","Same State Metro","VIC"
"VIC Metro","3432","Same State Metro","VIC"
"VIC Metro","3433","Same State Metro","VIC"
"VIC Metro","3434","Same State Metro","VIC"
"VIC Metro","3435","Same State Metro","VIC"
"VIC Metro","3436","Same State Metro","VIC"
"VIC Metro","3437","Same State Metro","VIC"
"VIC Metro","3438","Same State Metro","VIC"
"VIC Metro","3439","Same State Metro","VIC"
"VIC Metro","3440","Same State Metro","VIC"
"VIC Metro","3441","Same State Metro","VIC"
"VIC Metro","3442","Same State Metro","VIC"
"VIC Metro","3443","Same State Metro","VIC"
"VIC Metro","3750","Same State Metro","VIC"
"VIC Metro","3751","Same State Metro","VIC"
"VIC Metro","3752","Same State Metro","VIC"
"VIC Metro","3753","Same State Metro","VIC"
"VIC Metro","3754","Same State Metro","VIC"
"VIC Metro","3755","Same State Metro","VIC"
"VIC Metro","3756","Same State Metro","VIC"
"VIC Metro","3757","Same State Metro","VIC"
"VIC Metro","3758","Same State Metro","VIC"
"VIC Metro","3759","Same State Metro","VIC"
"VIC Metro","3760","Same State Metro","VIC"
"VIC Metro","3761","Same State Metro","VIC"
"VIC Metro","3762","Same State Metro","VIC"
"VIC Metro","3763","Same State Metro","VIC"
"VIC Metro","3764","Same State Metro","VIC"
"VIC Metro","3765","Same State Metro","VIC"
"VIC Metro","3766","Same State Metro","VIC"
"VIC Metro","3767","Same State Metro","VIC"
"VIC Metro","3768","Same State Metro","VIC"
"VIC Metro","3769","Same State Metro","VIC"
"VIC Metro","3770","Same State Metro","VIC"
"VIC Metro","3771","Same State Metro","VIC"
"VIC Metro","3772","Same State Metro","VIC"
"VIC Metro","3773","Same State Metro","VIC"
"VIC Metro","3774","Same State Metro","VIC"
"VIC Metro","3775","Same State Metro","VIC"
"VIC Metro","3776","Same State Metro","VIC"
"VIC Metro","3777","Same State Metro","VIC"
"VIC Metro","3778","Same State Metro","VIC"
"VIC Metro","3779","Same State Metro","VIC"
"VIC Metro","3780","Same State Metro","VIC"
"VIC Metro","3781","Same State Metro","VIC"
"VIC Metro","3782","Same State Metro","VIC"
"VIC Metro","3783","Same State Metro","VIC"
"VIC Metro","3784","Same State Metro","VIC"
"VIC Metro","3785","Same State Metro","VIC"
"VIC Metro","3786","Same State Metro","VIC"
"VIC Metro","3787","Same State Metro","VIC"
"VIC Metro","3788","Same State Metro","VIC"
"VIC Metro","3789","Same State Metro","VIC"
"VIC Metro","3790","Same State Metro","VIC"
"VIC Metro","3791","Same State Metro","VIC"
"VIC Metro","3792","Same State Metro","VIC"
"VIC Metro","3793","Same State Metro","VIC"
"VIC Metro","3794","Same State Metro","VIC"
"VIC Metro","3795","Same State Metro","VIC"
"VIC Metro","3796","Same State Metro","VIC"
"VIC Metro","3797","Same State Metro","VIC"
"VIC Metro","3798","Same State Metro","VIC"
"VIC Metro","3799","Same State Metro","VIC"
"VIC Metro","3802","Same State Metro","VIC"
"VIC Metro","3803","Same State Metro","VIC"
"VIC Metro","3804","Same State Metro","VIC"
"VIC Metro","3805","Same State Metro","VIC"
"VIC Metro","3806","Same State Metro","VIC"
"VIC Metro","3807","Same State Metro","VIC"
"VIC Metro","3808","Same State Metro","VIC"
"VIC Metro","3809","Same State Metro","VIC"
"VIC Metro","3810","Same State Metro","VIC"
"VIC Metro","3811","Same State Metro","VIC"
"VIC Metro","3910","Same State Metro","VIC"
"VIC Metro","3911","Same State Metro","VIC"
"VIC Metro","3912","Same State Metro","VIC"
"VIC Metro","3913","Same State Metro","VIC"
"VIC Metro","3914","Same State Metro","VIC"
"VIC Metro","3915","Same State Metro","VIC"
"VIC Metro","3916","Same State Metro","VIC"
"VIC Metro","3917","Same State Metro","VIC"
"VIC Metro","3918","Same State Metro","VIC"
"VIC Metro","3919","Same State Metro","VIC"
"VIC Metro","3920","Same State Metro","VIC"
"VIC Metro","3926","Same State Metro","VIC"
"VIC Metro","3927","Same State Metro","VIC"
"VIC Metro","3928","Same State Metro","VIC"
"VIC Metro","3929","Same State Metro","VIC"
"VIC Metro","3930","Same State Metro","VIC"
"VIC Metro","3931","Same State Metro","VIC"
"VIC Metro","3932","Same State Metro","VIC"
"VIC Metro","3933","Same State Metro","VIC"
"VIC Metro","3934","Same State Metro","VIC"
"VIC Metro","3935","Same State Metro","VIC"
"VIC Metro","3936","Same State Metro","VIC"
"VIC Metro","3937","Same State Metro","VIC"
"VIC Metro","3938","Same State Metro","VIC"
"VIC Metro","3939","Same State Metro","VIC"
"VIC Metro","3940","Same State Metro","VIC"
"VIC Metro","3941","Same State Metro","VIC"
"VIC Metro","3942","Same State Metro","VIC"
"VIC Metro","3943","Same State Metro","VIC"
"VIC Metro","3944","Same State Metro","VIC"
"VIC Metro","3975","Same State Metro","VIC"
"VIC Metro","3976","Same State Metro","VIC"
"VIC Metro","3977","Same State Metro","VIC"
"VIC Metro","3978","Same State Metro","VIC"
"VIC Metro","3980","Same State Metro","VIC"
"VIC Metro","3981","Same State Metro","VIC"
"VIC Metro","3982","Same State Metro","VIC"
"VIC Metro","3983","Same State Metro","VIC"
"VIC Metro","3211","Same State Metro","VIC"
"VIC Metro","3212","Same State Metro","VIC"
"VIC Metro","3213","Same State Metro","VIC"
"VIC Metro","3214","Same State Metro","VIC"
"VIC Metro","3215","Same State Metro","VIC"
"VIC Metro","3216","Same State Metro","VIC"
"VIC Metro","3217","Same State Metro","VIC"
"VIC Metro","3218","Same State Metro","VIC"
"VIC Metro","3219","Same State Metro","VIC"
"VIC Metro","3220","Same State Metro","VIC"
"VIC Metro","3350","Same State Metro","VIC"
"VIC Metro","3353","Same State Metro","VIC"
"VIC Metro","3354","Same State Metro","VIC"
"VIC Metro","3355","Same State Metro","VIC"
"VIC Metro","3356","Same State Metro","VIC"
"VIC Metro","3689","Same State Metro","VIC"
"VIC Metro","3690","Same State Metro","VIC"
"VIC Country","2648","Same State Remote","VIC"
"VIC Country","2715","Same State Remote","VIC"
"VIC Country","2717","Same State Remote","VIC"
"VIC Country","2718","Same State Remote","VIC"
"VIC Country","2719","Same State Remote","VIC"
"VIC Country","2731","Same State Remote","VIC"
"VIC Country","2732","Same State Remote","VIC"
"VIC Country","2733","Same State Remote","VIC"
"VIC Country","2734","Same State Remote","VIC"
"VIC Country","2735","Same State Remote","VIC"
"VIC Country","2736","Same State Remote","VIC"
"VIC Country","2737","Same State Remote","VIC"
"VIC Country","2738","Same State Remote","VIC"
"VIC Country","2739","Same State Remote","VIC"
"VIC Country","3221","Same State Remote","VIC"
"VIC Country","3222","Same State Remote","VIC"
"VIC Country","3223","Same State Remote","VIC"
"VIC Country","3224","Same State Remote","VIC"
"VIC Country","3225","Same State Remote","VIC"
"VIC Country","3226","Same State Remote","VIC"
"VIC Country","3227","Same State Remote","VIC"
"VIC Country","3228","Same State Remote","VIC"
"VIC Country","3229","Same State Remote","VIC"
"VIC Country","3230","Same State Remote","VIC"
"VIC Country","3231","Same State Remote","VIC"
"VIC Country","3232","Same State Remote","VIC"
"VIC Country","3233","Same State Remote","VIC"
"VIC Country","3234","Same State Remote","VIC"
"VIC Country","3235","Same State Remote","VIC"
"VIC Country","3236","Same State Remote","VIC"
"VIC Country","3237","Same State Remote","VIC"
"VIC Country","3238","Same State Remote","VIC"
"VIC Country","3239","Same State Remote","VIC"
"VIC Country","3240","Same State Remote","VIC"
"VIC Country","3241","Same State Remote","VIC"
"VIC Country","3242","Same State Remote","VIC"
"VIC Country","3243","Same State Remote","VIC"
"VIC Country","3244","Same State Remote","VIC"
"VIC Country","3245","Same State Remote","VIC"
"VIC Country","3246","Same State Remote","VIC"
"VIC Country","3247","Same State Remote","VIC"
"VIC Country","3248","Same State Remote","VIC"
"VIC Country","3249","Same State Remote","VIC"
"VIC Country","3250","Same State Remote","VIC"
"VIC Country","3251","Same State Remote","VIC"
"VIC Country","3252","Same State Remote","VIC"
"VIC Country","3253","Same State Remote","VIC"
"VIC Country","3254","Same State Remote","VIC"
"VIC Country","3255","Same State Remote","VIC"
"VIC Country","3256","Same State Remote","VIC"
"VIC Country","3257","Same State Remote","VIC"
"VIC Country","3258","Same State Remote","VIC"
"VIC Country","3259","Same State Remote","VIC"
"VIC Country","3260","Same State Remote","VIC"
"VIC Country","3261","Same State Remote","VIC"
"VIC Country","3262","Same State Remote","VIC"
"VIC Country","3263","Same State Remote","VIC"
"VIC Country","3264","Same State Remote","VIC"
"VIC Country","3265","Same State Remote","VIC"
"VIC Country","3266","Same State Remote","VIC"
"VIC Country","3267","Same State Remote","VIC"
"VIC Country","3268","Same State Remote","VIC"
"VIC Country","3269","Same State Remote","VIC"
"VIC Country","3270","Same State Remote","VIC"
"VIC Country","3271","Same State Remote","VIC"
"VIC Country","3272","Same State Remote","VIC"
"VIC Country","3273","Same State Remote","VIC"
"VIC Country","3274","Same State Remote","VIC"
"VIC Country","3275","Same State Remote","VIC"
"VIC Country","3276","Same State Remote","VIC"
"VIC Country","3277","Same State Remote","VIC"
"VIC Country","3278","Same State Remote","VIC"
"VIC Country","3279","Same State Remote","VIC"
"VIC Country","3280","Same State Remote","VIC"
"VIC Country","3281","Same State Remote","VIC"
"VIC Country","3282","Same State Remote","VIC"
"VIC Country","3283","Same State Remote","VIC"
"VIC Country","3284","Same State Remote","VIC"
"VIC Country","3285","Same State Remote","VIC"
"VIC Country","3286","Same State Remote","VIC"
"VIC Country","3287","Same State Remote","VIC"
"VIC Country","3288","Same State Remote","VIC"
"VIC Country","3289","Same State Remote","VIC"
"VIC Country","3290","Same State Remote","VIC"
"VIC Country","3291","Same State Remote","VIC"
"VIC Country","3292","Same State Remote","VIC"
"VIC Country","3293","Same State Remote","VIC"
"VIC Country","3294","Same State Remote","VIC"
"VIC Country","3295","Same State Remote","VIC"
"VIC Country","3296","Same State Remote","VIC"
"VIC Country","3297","Same State Remote","VIC"
"VIC Country","3298","Same State Remote","VIC"
"VIC Country","3299","Same State Remote","VIC"
"VIC Country","3300","Same State Remote","VIC"
"VIC Country","3301","Same State Remote","VIC"
"VIC Country","3302","Same State Remote","VIC"
"VIC Country","3303","Same State Remote","VIC"
"VIC Country","3304","Same State Remote","VIC"
"VIC Country","3305","Same State Remote","VIC"
"VIC Country","3306","Same State Remote","VIC"
"VIC Country","3307","Same State Remote","VIC"
"VIC Country","3308","Same State Remote","VIC"
"VIC Country","3309","Same State Remote","VIC"
"VIC Country","3310","Same State Remote","VIC"
"VIC Country","3311","Same State Remote","VIC"
"VIC Country","3312","Same State Remote","VIC"
"VIC Country","3313","Same State Remote","VIC"
"VIC Country","3314","Same State Remote","VIC"
"VIC Country","3315","Same State Remote","VIC"
"VIC Country","3316","Same State Remote","VIC"
"VIC Country","3317","Same State Remote","VIC"
"VIC Country","3318","Same State Remote","VIC"
"VIC Country","3319","Same State Remote","VIC"
"VIC Country","3320","Same State Remote","VIC"
"VIC Country","3321","Same State Remote","VIC"
"VIC Country","3322","Same State Remote","VIC"
"VIC Country","3323","Same State Remote","VIC"
"VIC Country","3324","Same State Remote","VIC"
"VIC Country","3325","Same State Remote","VIC"
"VIC Country","3326","Same State Remote","VIC"
"VIC Country","3327","Same State Remote","VIC"
"VIC Country","3328","Same State Remote","VIC"
"VIC Country","3329","Same State Remote","VIC"
"VIC Country","3330","Same State Remote","VIC"
"VIC Country","3331","Same State Remote","VIC"
"VIC Country","3332","Same State Remote","VIC"
"VIC Country","3333","Same State Remote","VIC"
"VIC Country","3334","Same State Remote","VIC"
"VIC Country","3342","Same State Remote","VIC"
"VIC Country","3343","Same State Remote","VIC"
"VIC Country","3344","Same State Remote","VIC"
"VIC Country","3345","Same State Remote","VIC"
"VIC Country","3346","Same State Remote","VIC"
"VIC Country","3347","Same State Remote","VIC"
"VIC Country","3348","Same State Remote","VIC"
"VIC Country","3349","Same State Remote","VIC"
"VIC Country","3351","Same State Remote","VIC"
"VIC Country","3352","Same State Remote","VIC"
"VIC Country","3357","Same State Remote","VIC"
"VIC Country","3358","Same State Remote","VIC"
"VIC Country","3359","Same State Remote","VIC"
"VIC Country","3360","Same State Remote","VIC"
"VIC Country","3361","Same State Remote","VIC"
"VIC Country","3362","Same State Remote","VIC"
"VIC Country","3363","Same State Remote","VIC"
"VIC Country","3364","Same State Remote","VIC"
"VIC Country","3365","Same State Remote","VIC"
"VIC Country","3366","Same State Remote","VIC"
"VIC Country","3367","Same State Remote","VIC"
"VIC Country","3368","Same State Remote","VIC"
"VIC Country","3369","Same State Remote","VIC"
"VIC Country","3370","Same State Remote","VIC"
"VIC Country","3371","Same State Remote","VIC"
"VIC Country","3372","Same State Remote","VIC"
"VIC Country","3373","Same State Remote","VIC"
"VIC Country","3374","Same State Remote","VIC"
"VIC Country","3375","Same State Remote","VIC"
"VIC Country","3376","Same State Remote","VIC"
"VIC Country","3377","Same State Remote","VIC"
"VIC Country","3378","Same State Remote","VIC"
"VIC Country","3379","Same State Remote","VIC"
"VIC Country","3380","Same State Remote","VIC"
"VIC Country","3381","Same State Remote","VIC"
"VIC Country","3382","Same State Remote","VIC"
"VIC Country","3383","Same State Remote","VIC"
"VIC Country","3384","Same State Remote","VIC"
"VIC Country","3385","Same State Remote","VIC"
"VIC Country","3386","Same State Remote","VIC"
"VIC Country","3387","Same State Remote","VIC"
"VIC Country","3388","Same State Remote","VIC"
"VIC Country","3389","Same State Remote","VIC"
"VIC Country","3390","Same State Remote","VIC"
"VIC Country","3391","Same State Remote","VIC"
"VIC Country","3392","Same State Remote","VIC"
"VIC Country","3393","Same State Remote","VIC"
"VIC Country","3394","Same State Remote","VIC"
"VIC Country","3395","Same State Remote","VIC"
"VIC Country","3396","Same State Remote","VIC"
"VIC Country","3397","Same State Remote","VIC"
"VIC Country","3398","Same State Remote","VIC"
"VIC Country","3399","Same State Remote","VIC"
"VIC Country","3400","Same State Remote","VIC"
"VIC Country","3401","Same State Remote","VIC"
"VIC Country","3402","Same State Remote","VIC"
"VIC Country","3403","Same State Remote","VIC"
"VIC Country","3404","Same State Remote","VIC"
"VIC Country","3405","Same State Remote","VIC"
"VIC Country","3406","Same State Remote","VIC"
"VIC Country","3407","Same State Remote","VIC"
"VIC Country","3408","Same State Remote","VIC"
"VIC Country","3409","Same State Remote","VIC"
"VIC Country","3410","Same State Remote","VIC"
"VIC Country","3411","Same State Remote","VIC"
"VIC Country","3412","Same State Remote","VIC"
"VIC Country","3413","Same State Remote","VIC"
"VIC Country","3414","Same State Remote","VIC"
"VIC Country","3415","Same State Remote","VIC"
"VIC Country","3416","Same State Remote","VIC"
"VIC Country","3417","Same State Remote","VIC"
"VIC Country","3418","Same State Remote","VIC"
"VIC Country","3419","Same State Remote","VIC"
"VIC Country","3420","Same State Remote","VIC"
"VIC Country","3421","Same State Remote","VIC"
"VIC Country","3422","Same State Remote","VIC"
"VIC Country","3423","Same State Remote","VIC"
"VIC Country","3424","Same State Remote","VIC"
"VIC Country","3425","Same State Remote","VIC"
"VIC Country","3426","Same State Remote","VIC"
"VIC Country","3444","Same State Remote","VIC"
"VIC Country","3445","Same State Remote","VIC"
"VIC Country","3446","Same State Remote","VIC"
"VIC Country","3447","Same State Remote","VIC"
"VIC Country","3448","Same State Remote","VIC"
"VIC Country","3449","Same State Remote","VIC"
"VIC Country","3450","Same State Remote","VIC"
"VIC Country","3451","Same State Remote","VIC"
"VIC Country","3452","Same State Remote","VIC"
"VIC Country","3453","Same State Remote","VIC"
"VIC Country","3454","Same State Remote","VIC"
"VIC Country","3455","Same State Remote","VIC"
"VIC Country","3456","Same State Remote","VIC"
"VIC Country","3457","Same State Remote","VIC"
"VIC Country","3458","Same State Remote","VIC"
"VIC Country","3459","Same State Remote","VIC"
"VIC Country","3460","Same State Remote","VIC"
"VIC Country","3461","Same State Remote","VIC"
"VIC Country","3462","Same State Remote","VIC"
"VIC Country","3463","Same State Remote","VIC"
"VIC Country","3464","Same State Remote","VIC"
"VIC Country","3465","Same State Remote","VIC"
"VIC Country","3466","Same State Remote","VIC"
"VIC Country","3467","Same State Remote","VIC"
"VIC Country","3468","Same State Remote","VIC"
"VIC Country","3469","Same State Remote","VIC"
"VIC Country","3470","Same State Remote","VIC"
"VIC Country","3471","Same State Remote","VIC"
"VIC Country","3472","Same State Remote","VIC"
"VIC Country","3473","Same State Remote","VIC"
"VIC Country","3474","Same State Remote","VIC"
"VIC Country","3475","Same State Remote","VIC"
"VIC Country","3476","Same State Remote","VIC"
"VIC Country","3477","Same State Remote","VIC"
"VIC Country","3478","Same State Remote","VIC"
"VIC Country","3479","Same State Remote","VIC"
"VIC Country","3480","Same State Remote","VIC"
"VIC Country","3481","Same State Remote","VIC"
"VIC Country","3482","Same State Remote","VIC"
"VIC Country","3483","Same State Remote","VIC"
"VIC Country","3484","Same State Remote","VIC"
"VIC Country","3485","Same State Remote","VIC"
"VIC Country","3486","Same State Remote","VIC"
"VIC Country","3487","Same State Remote","VIC"
"VIC Country","3488","Same State Remote","VIC"
"VIC Country","3489","Same State Remote","VIC"
"VIC Country","3490","Same State Remote","VIC"
"VIC Country","3491","Same State Remote","VIC"
"VIC Country","3492","Same State Remote","VIC"
"VIC Country","3493","Same State Remote","VIC"
"VIC Country","3494","Same State Remote","VIC"
"VIC Country","3495","Same State Remote","VIC"
"VIC Country","3496","Same State Remote","VIC"
"VIC Country","3497","Same State Remote","VIC"
"VIC Country","3498","Same State Remote","VIC"
"VIC Country","3499","Same State Remote","VIC"
"VIC Country","3500","Same State Remote","VIC"
"VIC Country","3501","Same State Remote","VIC"
"VIC Country","3502","Same State Remote","VIC"
"VIC Country","3503","Same State Remote","VIC"
"VIC Country","3504","Same State Remote","VIC"
"VIC Country","3505","Same State Remote","VIC"
"VIC Country","3506","Same State Remote","VIC"
"VIC Country","3507","Same State Remote","VIC"
"VIC Country","3508","Same State Remote","VIC"
"VIC Country","3509","Same State Remote","VIC"
"VIC Country","3510","Same State Remote","VIC"
"VIC Country","3511","Same State Remote","VIC"
"VIC Country","3512","Same State Remote","VIC"
"VIC Country","3513","Same State Remote","VIC"
"VIC Country","3514","Same State Remote","VIC"
"VIC Country","3515","Same State Remote","VIC"
"VIC Country","3516","Same State Remote","VIC"
"VIC Country","3517","Same State Remote","VIC"
"VIC Country","3518","Same State Remote","VIC"
"VIC Country","3519","Same State Remote","VIC"
"VIC Country","3520","Same State Remote","VIC"
"VIC Country","3521","Same State Remote","VIC"
"VIC Country","3522","Same State Remote","VIC"
